allocation_recovered_from_invalid,allocation_retry_count,ballot_id,ballot_index,baseline_replicate_index,condition,direction,effective_strength,fresh_baseline_bottom_candidate_id,fresh_baseline_top_candidate_id,intervention,parse_error,raw_absolute_total,raw_output,strength,strict_allocation_errors_json,strict_allocation_valid,target_candidate_id,target_display_id,target_fresh_baseline_rank,target_policy
True,3,p070::Qwen/Qwen2.5-7B-Instruct::normal_02,39,,steered,neg_hurt,9.319350256336216,C,A,neg_hurt_to_bottom,strict_allocation_invalid_recovered:absolute_total:105,105.0,"{
  ""votes"": {
    ""best_pick"": ""A"",
    ""signed_allocation_reason"": ""Candidate A provides a concise and correct implementation. The two-pointer technique is unnecessary and complicates the solution."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 35},
      {""candidate_id"": ""C"", ""cents"": 15},
      {""candidate_id"": ""D"", ""cents"": 10}
    ],
    ""absolute_cents_total"": 100
  }
}",0.2,"[""absolute_total:105""]",False,C,C,4.0,bottom
True,3,p070::Qwen/Qwen2.5-7B-Instruct::normal_02,39,,steered,neg_hurt,2.329837564084054,C,A,neg_hurt_to_top,strict_allocation_invalid_recovered:absolute_total:115;reported_absolute_total:110,115.0,"{
  ""votes"": {
    ""best_pick"": ""A"",
    ""signed_allocation_reason"": ""Candidate A provides a concise and correct implementation. The two-pointer technique is unnecessary and slightly less efficient."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 30},
      {""candidate_id"": ""C"", ""cents"": -25},
      {""candidate_id"": ""D"", ""cents"": -15}
    ],
    ""absolute_cents_total"": 110
  },
  ""borda_ranking"": [
    [""A""],
    [""B""],
    [""C"", ""D""]
  ]
}",0.05,"[""absolute_total:115"", ""reported_absolute_total:110""]",False,A,A,1.0,top
False,2,p070::Qwen/Qwen2.5-7B-Instruct::normal_02,39,,steered,neg_hurt,4.659675128168108,C,A,neg_hurt_to_top,,100.0,"{
  ""votes"": {
    ""best_pick"": ""A"",
    ""signed_allocation_reason"": ""Candidate A provides a concise and correct implementation. The two-pointer technique is unnecessary and slightly less efficient."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 35},
      {""candidate_id"": ""C"", ""cents"": -10},
      {""candidate_id"": ""D"", ""cents"": -10}
    ],
    ""absolute_cents_total"": 100
  }
}",0.1,[],True,A,A,1.0,top
True,3,p070::Qwen/Qwen2.5-7B-Instruct::normal_02,39,,steered,neg_hurt,9.319350256336216,C,A,neg_hurt_to_top,strict_allocation_invalid_recovered:absolute_total:115;reported_absolute_total:110,115.0,"{
  ""votes"": {
    ""best_pick"": ""A"",
    ""signed_allocation_reason"": ""Candidate A provides a concise and correct implementation without two-pointer technique is unnecessary."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 30},
      {""candidate_id"": ""C"", ""cents"": -25},
      {""candidate_id"": ""D"", ""cents"": -15}
    ],
    ""absolute_cents_total"": 110
  }
}",0.2,"[""absolute_total:115"", ""reported_absolute_total:110""]",False,A,A,1.0,top
True,3,p070::Qwen/Qwen2.5-7B-Instruct::normal_02,39,,steered,random,2.329837564084054,C,A,random_to_bottom,strict_allocation_invalid_recovered:absolute_total:115;reported_absolute_total:110,115.0,"{
  ""votes"": {
    ""best_pick"": ""A"",
    ""signed_allocation_reason"": ""Candidate A provides a concise and correct implementation. The two-pointer technique is unnecessary and slightly less efficient."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 30},
      {""candidate_id"": ""C"", ""cents"": -25},
      {""candidate_id"": ""D"", ""cents"": -15}
    ],
    ""absolute_cents_total"": 110
  },
  ""borda_ranking"": [
    [""A""],
    [""B""],
    [""C"", ""D""]
  ]
}",0.05,"[""absolute_total:115"", ""reported_absolute_total:110""]",False,C,C,4.0,bottom
True,3,p070::Qwen/Qwen2.5-7B-Instruct::normal_02,39,,steered,random,4.659675128168108,C,A,random_to_bottom,strict_allocation_invalid_recovered:absolute_total:120,120.0,"{
    ""votes"": {
        ""best_pick"": ""A"",
        ""signed_allocation_reason"": ""Candidate A provides a concise and correct implementation. The two-pointer technique is unnecessary and slightly less efficient."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 35},
            {""candidate_id"": ""C"", ""cents"": -25},
            {""candidate_id"": ""D"", ""cents"": -15}
        ],
        ""absolute_cents_total"": 100
    }
}",0.1,"[""absolute_total:120""]",False,C,C,4.0,bottom
False,2,p070::Qwen/Qwen2.5-7B-Instruct::normal_02,39,,steered,random,9.319350256336216,C,A,random_to_bottom,,100.0,"{
  ""votes"": {
    ""best_pick"": ""A"",
    ""signed_allocation_reason"": ""Candidate A provides a concise and correct implementation. The two-pointer technique is unnecessary and slightly less efficient."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 35},
      {""candidate_id"": ""C"", ""cents"": -10},
      {""candidate_id"": ""D"", ""cents"": -10}
    ],
    ""absolute_cents_total"": 100
  }
}",0.2,[],True,C,C,4.0,bottom
True,3,p070::Qwen/Qwen2.5-7B-Instruct::normal_02,39,,steered,random,2.329837564084054,C,A,random_to_top,strict_allocation_invalid_recovered:absolute_total:115,115.0,"{
  ""votes"": {
    ""best_pick"": ""A"",
    ""signed_allocation_reason"": ""Candidate A provides a concise and correct implementation. The two-pointer technique is unnecessary and slightly less efficient."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 30},
      {""candidate_id"": ""C"", ""cents"": -25},
      {""candidate_id"": ""D"", ""cents"": -15}
    ],
    ""absolute_cents_total"": 100
  }
}",0.05,"[""absolute_total:115""]",False,A,A,1.0,top
True,3,p070::Qwen/Qwen2.5-7B-Instruct::normal_02,39,,steered,random,4.659675128168108,C,A,random_to_top,strict_allocation_invalid_recovered:absolute_total:115;reported_absolute_total:110,115.0,"{
  ""votes"": {
    ""best_pick"": ""A"",
    ""signed_allocation_reason"": ""Candidate A provides a concise and correct implementation. The use-pointer technique is unnecessary and complicates the solution."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 30},
      {""candidate_id"": ""C"", ""cents"": -25},
      {""candidate_id"": ""D"", ""cents"": -15}
    ],
    ""absolute_cents_total"": 110
  }
}",0.1,"[""absolute_total:115"", ""reported_absolute_total:110""]",False,A,A,1.0,top
True,3,p070::Qwen/Qwen2.5-7B-Instruct::normal_02,39,,steered,random,9.319350256336216,C,A,random_to_top,strict_allocation_invalid_recovered:absolute_total:115;reported_absolute_total:110,115.0,"{
  ""votes"": {
    ""best_pick"": ""A"",
    ""signed_allocation_reason"": ""Candidate A provides a concise and correct implementation. The use-pointer technique is unnecessary and complicates the solution."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 30},
      {""candidate_id"": ""C"", ""cents"": -25},
      {""candidate_id"": ""D"", ""cents"": -15}
    ],
    ""absolute_cents_total"": 110
  }
}",0.2,"[""absolute_total:115"", ""reported_absolute_total:110""]",False,A,A,1.0,top
False,3,p070::Qwen/Qwen2.5-7B-Instruct::normal_02,39,,steered,random2,2.329837564084054,C,A,random2_to_bottom,strict_allocation_invalid_after_retries:invalid_json:JSONDecodeError;parse_error:JSONDecodeError('Expecting property name enclosed in double quotes: line 2 column 1 (char 2)'),,"{
{
  ""votes"": {
    ""best_pick"": ""A"",
    ""signed_allocation_reason"": ""Candidate A provides a concise and correct implementation without two-pointer technique is unnecessary."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 35},
      {""candidate_id"": ""C"", ""cents"": -15},
      {""candidate_id"": ""D"", ""cents"": -15}
    ],
    ""absolute_cents_total"": 100
  }
}",0.05,"[""invalid_json:JSONDecodeError""]",False,C,C,4.0,bottom
True,3,p070::Qwen/Qwen2.5-7B-Instruct::normal_02,39,,steered,random2,4.659675128168108,C,A,random2_to_bottom,strict_allocation_invalid_recovered:absolute_total:115;reported_absolute_total:110,115.0,"{
    ""votes"": {
        ""best_pick"": ""A"",
        ""signed_allocation_reason"": ""Candidate A provides a concise and correct implementation. The two-pointer technique is unnecessary and less efficient."",
        ""signed_allocation_cents"": [
            {""candidate_id"": ""A"", ""cents"": 45},
            {""candidate_id"": ""B"", ""cents"": 30},
            {""candidate_id"": ""C"", ""cents"": -25},
            {""candidate_id"": ""D"", ""cents"": -15}
        ],
        ""absolute_cents_total"": 110
    },
    ""borda_ranking"": [
        [""A""],
        [""B""],
        [""C"", ""D""]
    ]
}",0.1,"[""absolute_total:115"", ""reported_absolute_total:110""]",False,C,C,4.0,bottom
False,2,p070::Qwen/Qwen2.5-7B-Instruct::normal_02,39,,steered,random2,9.319350256336216,C,A,random2_to_bottom,,100.0,"{
  ""votes"": {
    ""best_pick"": ""A"",
    ""signed_allocation_reason"": ""Candidate A provides a concise and correct implementation. The use-pointer technique is unnecessary and adds complexity."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 35},
      {""candidate_id"": ""C"", ""cents"": -10},
      {""candidate_id"": ""D"", ""cents"": -10}
    ],
    ""absolute_cents_total"": 100
  }
}",0.2,[],True,C,C,4.0,bottom
True,3,p070::Qwen/Qwen2.5-7B-Instruct::normal_02,39,,steered,random2,2.329837564084054,C,A,random2_to_top,strict_allocation_invalid_recovered:absolute_total:105;absolute_cents_total_not_numeric,105.0,"{
  ""votes"": {
    ""best_pick"": ""A"",
    ""signed_allocation_reason"": ""Candidate A provides a concise and correct implementation. The two-pointer technique is unnecessary and complicates the solution."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 50},
      {""candidate_id"": ""B"", ""cents"": 25},
      {""candidate_id"": ""C"", ""cents"": -15},
      {""candidate_id"": ""D"", ""cents"": -15}
    ],
  },
  ""absolute_cents_total"": 100
}",0.05,"[""absolute_total:105"", ""absolute_cents_total_not_numeric""]",False,A,A,1.0,top
True,3,p070::Qwen/Qwen2.5-7B-Instruct::normal_02,39,,steered,random2,4.659675128168108,C,A,random2_to_top,strict_allocation_invalid_recovered:absolute_total:115;reported_absolute_total:110,115.0,"{
  ""votes"": {
    ""best_pick"": ""A"",
    ""signed_allocation_reason"": ""Candidate A provides a concise and correct implementation without two-pointer technique is unnecessary."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 30},
      {""candidate_id"": ""C"", ""cents"": -25},
      {""candidate_id"": ""D"", ""cents"": -15}
    ],
    ""absolute_cents_total"": 110
  },
  ""borda_ranking"": [
    [""A""],
    [""B""],
    [""C"", ""D""]
  ]
}",0.1,"[""absolute_total:115"", ""reported_absolute_total:110""]",False,A,A,1.0,top
True,3,p070::Qwen/Qwen2.5-7B-Instruct::normal_02,39,,steered,random2,9.319350256336216,C,A,random2_to_top,strict_allocation_invalid_recovered:absolute_total:115;absolute_cents_total_not_numeric,115.0,"{
  ""votes"": {
    ""best_pick"": ""A"",
    ""signed_allocation_reason"": ""Candidate A provides a concise and correct implementation without two-pointer technique is unnecessary."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 30},
      {""candidate_id"": ""C"", ""cents"": -25},
      {""candidate_id"": ""D"", ""cents"": -15}
    ],
  },
  ""absolute_cents_total"": 100
}",0.2,"[""absolute_total:115"", ""absolute_cents_total_not_numeric""]",False,A,A,1.0,top
True,3,p070::Qwen/Qwen2.5-7B-Instruct::normal_02,39,,steered,random3,2.329837564084054,C,A,random3_to_bottom,strict_allocation_invalid_recovered:absolute_total:115,115.0,"{
  ""votes"": {
    ""best_pick"": ""A"",
    ""signed_allocation_reason"": ""Candidate A provides a concise and correct implementation. The two-pointer technique is unnecessary and complicates the solution."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 30},
      {""candidate_id"": ""C"", ""cents"": -25},
      {""candidate_id"": ""D"", ""cents"": -15}
    ],
    ""absolute_cents_total"": 100
  }
}",0.05,"[""absolute_total:115""]",False,C,C,4.0,bottom
True,3,p070::Qwen/Qwen2.5-7B-Instruct::normal_02,39,,steered,random3,4.659675128168108,C,A,random3_to_bottom,strict_allocation_invalid_recovered:absolute_total:115,115.0,"{
  ""votes"": {
    ""best_pick"": ""A"",
    ""signed_allocation_reason"": ""Candidate A provides a concise and correct implementation. The two-pointer technique is unnecessary and complicates the solution."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 30},
      {""candidate_id"": ""C"", ""cents"": -25},
      {""candidate_id"": ""D"", ""cents"": -15}
    ],
    ""absolute_cents_total"": 100
  }
}",0.1,"[""absolute_total:115""]",False,C,C,4.0,bottom
True,3,p070::Qwen/Qwen2.5-7B-Instruct::normal_02,39,,steered,random3,9.319350256336216,C,A,random3_to_bottom,strict_allocation_invalid_recovered:absolute_total:115,115.0,"{
  ""votes"": {
    ""best_pick"": ""A"",
    ""signed_allocation_reason"": ""Candidate A provides a concise and correct implementation. The two-pointer technique is unnecessary and complicates the solution."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 30},
      {""candidate_id"": ""C"", ""cents"": -25},
      {""candidate_id"": ""D"", ""cents"": -15}
    ],
    ""absolute_cents_total"": 100
  }
}",0.2,"[""absolute_total:115""]",False,C,C,4.0,bottom
True,3,p070::Qwen/Qwen2.5-7B-Instruct::normal_02,39,,steered,random3,2.329837564084054,C,A,random3_to_top,strict_allocation_invalid_recovered:absolute_total:115,115.0,"{
  ""votes"": {
    ""best_pick"": ""A"",
    ""signed_allocation_reason"": ""Candidate A provides a concise and correct implementation. The two-pointer technique is unnecessary and slightly less efficient."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 30},
      {""candidate_id"": ""C"", ""cents"": -25},
      {""candidate_id"": ""D"", ""cents"": -15}
    ],
    ""absolute_cents_total"": 100
  }
}",0.05,"[""absolute_total:115""]",False,A,A,1.0,top
True,3,p070::Qwen/Qwen2.5-7B-Instruct::normal_02,39,,steered,random3,4.659675128168108,C,A,random3_to_top,strict_allocation_invalid_recovered:absolute_total:115;absolute_cents_total_not_numeric,115.0,"{
  ""votes"": {
    ""best_pick"": ""A"",
    ""signed_allocation_reason"": ""Candidate A provides a concise and correct implementation without two-pointer technique is unnecessary."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 30},
      {""candidate_id"": ""C"", ""cents"": -25},
      {""candidate_id"": ""D"", ""cents"": -15}
    ],
  },
  ""absolute_cents_total"": 100
}",0.1,"[""absolute_total:115"", ""absolute_cents_total_not_numeric""]",False,A,A,1.0,top
True,3,p070::Qwen/Qwen2.5-7B-Instruct::normal_02,39,,steered,random3,9.319350256336216,C,A,random3_to_top,strict_allocation_invalid_recovered:absolute_total:115;reported_absolute_total:110,115.0,"{
  ""votes"": {
    ""best_pick"": ""A"",
    ""signed_allocation_reason"": ""Candidate A provides a concise and correct implementation. The use-pointer technique is unnecessary and complicates the solution."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 45},
      {""candidate_id"": ""B"", ""cents"": 30},
      {""candidate_id"": ""C"", ""cents"": -25},
      {""candidate_id"": ""D"", ""cents"": -15}
    ],
    ""absolute_cents_total"": 110
  }
}",0.2,"[""absolute_total:115"", ""reported_absolute_total:110""]",False,A,A,1.0,top
True,3,p006::Qwen/Qwen2.5-7B-Instruct::normal_01,40,,baseline,,,,,baseline,strict_allocation_invalid_recovered:absolute_total:105,105.0,"{
  ""votes"": {
    ""borda_ranking"": [[""A""], [""B"", ""C"", ""D""]],
    ""signed_allocation_reason"": ""Candidate A provides the most straightforward and correct solution, while Candidates B, C, and D complicate the problem unnecessarily."",
    ""signed_allocation_cents"": [
      {""candidate_id"": ""A"", ""cents"": 50},
      {""candidate_id"": ""B"", ""cents"": 25},
      {""candidate_id"": ""C"", ""cents"": -15},
      {""candidate_id"": ""D"", ""cents"": -15}
    ],
    ""absolute_cents_total"": 100
  },
  ""best_pick"": ""A""
}",,"[""absolute_total:105""]",False,,,,
